inc,purpose,mode,cost,tod,hov,leg,transpose,peak,pct_wage,category,pct_hb,hov_adj,trip_file,cost_file,dbtable,aggregate_to,rollup_dbtable,rollup_to
Inc4,HBW,WBus,InitialWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_WBus.csv (^T),TRANSIT_PK_WBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBW,DexpBus,InitialWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DexpBus.csv (^T),TRANSIT_PK_DexpBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBW,DRail,InitialWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DRail.csv (^T),TRANSIT_PK_DRail_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBW,DCRail,InitialWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DCRail.csv (^T),TRANSIT_PK_DCRail_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBW,DBus,InitialWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DBus.csv (^T),TRANSIT_PK_DBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBW,WexpBus,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_WexpBus.csv,FARE_WexpBus_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WRail,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_WRail.csv,FARE_WRail_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WCRail,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_WCRail.csv,FARE_WCRail_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WBus,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_WBus.csv,FARE_WBus_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DexpBus,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_DexpBus.csv,FARE_DexpBus_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DRail,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_DRail.csv,FARE_DRail_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DCRail,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_DCRail.csv,FARE_DCRail_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DBus,Fare,,,Outbound,0,1,100,Money,100,,MODE_HBW_Inc4_DBus.csv,FARE_DBus_PK.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WexpBus,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_WexpBus.csv (^T),FARE_WexpBus_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WRail,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_WRail.csv (^T),FARE_WRail_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WCRail,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_WCRail.csv (^T),FARE_WCRail_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,WBus,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_WBus.csv (^T),FARE_WBus_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DexpBus,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_DexpBus.csv (^T),FARE_DexpBus_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DRail,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_DRail.csv (^T),FARE_DRail_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DCRail,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_DCRail.csv (^T),FARE_DCRail_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DBus,Fare,,,Return,1,1,100,Money,0,,MODE_HBW_Inc4_DBus.csv (^T),FARE_DBus_PK.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBW,DexpBus,AutoTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc4_DexpBus.csv,TRANSIT_PK_DexpBus_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DRail,AutoTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc4_DRail.csv,TRANSIT_PK_DRail_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DCRail,AutoTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc4_DCRail.csv,TRANSIT_PK_DCRail_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DBus,AutoTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc4_DBus.csv,TRANSIT_PK_DBus_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DexpBus,AutoTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DexpBus.csv (^T),TRANSIT_PK_DexpBus_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DRail,AutoTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DRail.csv (^T),TRANSIT_PK_DRail_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DCRail,AutoTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DCRail.csv (^T),TRANSIT_PK_DCRail_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DBus,AutoTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc4_DBus.csv (^T),TRANSIT_PK_DBus_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBW,DA,DISTANCE,AM,SOV,Outbound,0,,-,Hwy_distance,100,1,MODE_HBW_Inc4_DA.csv,LOADED_HWY_DISTANCE_SOV_AM.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBW,SR2,DISTANCE,AM,HOV,Outbound,0,,-,Hwy_distance,100,1,MODE_HBW_Inc4_SR2.csv,LOADED_HWY_DISTANCE_HOV_AM.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBW,SR3,DISTANCE,AM,HOV,Outbound,0,,-,Hwy_distance,100,1,MODE_HBW_Inc4_SR3.csv,LOADED_HWY_DISTANCE_HOV_AM.csv (-%100%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBW,DA,DISTANCE,PM,SOV,Return,1,,-,Hwy_distance,0,1,MODE_HBW_Inc4_DA.csv (^T),LOADED_HWY_DISTANCE_SOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBW,SR2,DISTANCE,PM,HOV,Return,1,,-,Hwy_distance,0,1,MODE_HBW_Inc4_SR2.csv (^T),LOADED_HWY_DISTANCE_HOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBW,SR3,DISTANCE,PM,HOV,Return,1,,-,Hwy_distance,0,1,MODE_HBW_Inc4_SR3.csv (^T),LOADED_HWY_DISTANCE_HOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBW,DA,TIME,AM,SOV,Outbound,0,,-,Hwy_time,100,1,MODE_HBW_Inc4_DA.csv,LOADED_HWY_TIME_SOV_AM.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBW,SR2,TIME,AM,HOV,Outbound,0,,-,Hwy_time,100,1,MODE_HBW_Inc4_SR2.csv,LOADED_HWY_TIME_HOV_AM.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBW,SR3,TIME,AM,HOV,Outbound,0,,-,Hwy_time,100,1,MODE_HBW_Inc4_SR3.csv,LOADED_HWY_TIME_HOV_AM.csv (-%100%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBW,DA,TIME,PM,SOV,Return,1,,-,Hwy_time,0,1,MODE_HBW_Inc4_DA.csv (^T),LOADED_HWY_TIME_SOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBW,SR2,TIME,PM,HOV,Return,1,,-,Hwy_time,0,1,MODE_HBW_Inc4_SR2.csv (^T),LOADED_HWY_TIME_HOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBW,SR3,TIME,PM,HOV,Return,1,,-,Hwy_time,0,1,MODE_HBW_Inc4_SR3.csv (^T),LOADED_HWY_TIME_HOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBW,DA,TOLL,AM,SOV,Outbound,0,,-,Hwy_toll,100,1,MODE_HBW_Inc4_DA.csv,LOADED_HWY_TOLL_SOV_AM.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBW,SR2,TOLL,AM,HOV,Outbound,0,,-,Hwy_toll,100,1,MODE_HBW_Inc4_SR2.csv,LOADED_HWY_TOLL_HOV_AM.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBW,SR3,TOLL,AM,HOV,Outbound,0,,-,Hwy_toll,100,1,MODE_HBW_Inc4_SR3.csv,LOADED_HWY_TOLL_HOV_AM.csv (-%100%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBW,DA,TOLL,PM,SOV,Return,1,,-,Hwy_toll,0,1,MODE_HBW_Inc4_DA.csv (^T),LOADED_HWY_TOLL_SOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBW,SR2,TOLL,PM,HOV,Return,1,,-,Hwy_toll,0,1,MODE_HBW_Inc4_SR2.csv (^T),LOADED_HWY_TOLL_HOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBW,SR3,TOLL,PM,HOV,Return,1,,-,Hwy_toll,0,1,MODE_HBW_Inc4_SR3.csv (^T),LOADED_HWY_TOLL_HOV_PM.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc5,HBW,WexpBus,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WexpBus.csv,TRANSIT_PK_WexpBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WRail,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WRail.csv,TRANSIT_PK_WRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WCRail,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WCRail.csv,TRANSIT_PK_WCRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WBus,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WBus.csv,TRANSIT_PK_WBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DexpBus,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DexpBus.csv,TRANSIT_PK_DexpBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DRail,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DRail.csv,TRANSIT_PK_DRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DCRail,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DCRail.csv,TRANSIT_PK_DCRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DBus,XferWaitTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DBus.csv,TRANSIT_PK_DBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WexpBus,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WexpBus.csv (^T),TRANSIT_PK_WexpBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WRail,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WRail.csv (^T),TRANSIT_PK_WRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WCRail,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WCRail.csv (^T),TRANSIT_PK_WCRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WBus,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WBus.csv (^T),TRANSIT_PK_WBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DexpBus,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DexpBus.csv (^T),TRANSIT_PK_DexpBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DRail,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DRail.csv (^T),TRANSIT_PK_DRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DCRail,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DCRail.csv (^T),TRANSIT_PK_DCRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,DBus,XferWaitTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DBus.csv (^T),TRANSIT_PK_DBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBW,WexpBus,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WexpBus.csv,TRANSIT_PK_WexpBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WRail,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WRail.csv,TRANSIT_PK_WRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WCRail,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WCRail.csv,TRANSIT_PK_WCRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WBus,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_WBus.csv,TRANSIT_PK_WBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DexpBus,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DexpBus.csv,TRANSIT_PK_DexpBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DRail,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DRail.csv,TRANSIT_PK_DRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DCRail,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DCRail.csv,TRANSIT_PK_DCRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DBus,WalkTime,,,Outbound,0,1,100,Time,100,,MODE_HBW_Inc5_DBus.csv,TRANSIT_PK_DBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WexpBus,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WexpBus.csv (^T),TRANSIT_PK_WexpBus_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WRail,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WRail.csv (^T),TRANSIT_PK_WRail_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WCRail,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WCRail.csv (^T),TRANSIT_PK_WCRail_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WBus,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_WBus.csv (^T),TRANSIT_PK_WBus_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DexpBus,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DexpBus.csv (^T),TRANSIT_PK_DexpBus_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DRail,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DRail.csv (^T),TRANSIT_PK_DRail_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DCRail,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DCRail.csv (^T),TRANSIT_PK_DCRail_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,DBus,WalkTime,,,Return,1,1,100,Time,0,,MODE_HBW_Inc5_DBus.csv (^T),TRANSIT_PK_DBus_WalkTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBW,WexpBus,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_WexpBus.csv,TRANSIT_PK_WexpBus_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WRail,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_WRail.csv,TRANSIT_PK_WRail_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WCRail,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_WCRail.csv,TRANSIT_PK_WCRail_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WBus,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_WBus.csv,TRANSIT_PK_WBus_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DexpBus,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_DexpBus.csv,TRANSIT_PK_DexpBus_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DRail,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_DRail.csv,TRANSIT_PK_DRail_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DCRail,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_DCRail.csv,TRANSIT_PK_DCRail_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DBus,RailTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_DBus.csv,TRANSIT_PK_DBus_RailTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WexpBus,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_WexpBus.csv (^T),TRANSIT_PK_WexpBus_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WRail,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_WRail.csv (^T),TRANSIT_PK_WRail_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WCRail,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_WCRail.csv (^T),TRANSIT_PK_WCRail_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WBus,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_WBus.csv (^T),TRANSIT_PK_WBus_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DexpBus,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_DexpBus.csv (^T),TRANSIT_PK_DexpBus_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DRail,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_DRail.csv (^T),TRANSIT_PK_DRail_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DCRail,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_DCRail.csv (^T),TRANSIT_PK_DCRail_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,DBus,RailTime,,,Return,1,1,50,Time,0,,MODE_HBW_Inc5_DBus.csv (^T),TRANSIT_PK_DBus_RailTime.csv  (50%|0%),Inc5_NTDlta_Benefits,Inc5_RailTime,Inc5_NTDlta_Costs,Inc5_RailTime
Inc5,HBW,WexpBus,BusTime,,,Outbound,0,1,50,Time,100,,MODE_HBW_Inc5_WexpBus.csv,TRANSIT_PK_WexpBus_BusTime.csv  (50%|100%),Inc5_NTDlta_Benefits,Inc5_BusTime,Inc5_NTDlta_Costs,Inc5_BusTime
